longitude,latitude,time,SOG,Angle Difference
-91.44766,31.54701,Wed Mar 22 20:06:29 2023,0.1,179.0
-91.44781,31.54716,Wed Mar 22 20:19:48 2023,0.0,-82.19999999999999
-91.44784,31.54717,Wed Mar 22 22:12:19 2023,0.0,-152.60000000000002
-91.44784,31.54717,Wed Mar 22 22:14:28 2023,0.0,-150.8
-91.44784,31.54716,Wed Mar 22 22:15:38 2023,0.0,-150.5
-91.44785,31.54717,Wed Mar 22 22:19:38 2023,0.0,-141.8
-91.44785,31.54717,Wed Mar 22 22:20:39 2023,0.0,-140.0
-91.44784,31.54717,Wed Mar 22 22:21:48 2023,0.0,-137.89999999999998
-91.44785,31.54717,Wed Mar 22 22:23:08 2023,0.0,-133.8
-91.44785,31.54717,Wed Mar 22 22:24:09 2023,0.0,-132.0
-91.44785,31.54717,Wed Mar 22 22:25:19 2023,0.0,-132.5
-91.44786,31.54716,Wed Mar 22 22:39:59 2023,0.0,-124.69999999999999
-91.44785,31.54715,Wed Mar 22 23:23:59 2023,0.0,-91.39999999999998
-91.44785,31.54715,Wed Mar 22 23:25:08 2023,0.0,-94.39999999999998
-91.44785,31.54715,Wed Mar 22 23:26:48 2023,0.0,-96.89999999999998
-91.44785,31.54715,Wed Mar 22 23:33:49 2023,0.0,-106.69999999999999
-91.44785,31.54715,Wed Mar 22 23:36:08 2023,0.0,-108.80000000000001
-91.44785,31.54715,Wed Mar 22 23:37:59 2023,0.0,-112.39999999999998
-91.44785,31.54715,Wed Mar 22 23:43:39 2023,0.0,-120.60000000000002
-91.44785,31.54715,Wed Mar 22 23:44:40 2023,0.0,-122.0
-91.44785,31.54715,Wed Mar 22 23:46:39 2023,0.0,-127.19999999999999
-91.44785,31.54715,Wed Mar 22 23:49:18 2023,0.0,-135.7
-91.44785,31.54715,Wed Mar 22 23:51:18 2023,0.0,-146.3
